image_path,crop_path,buffer_name,group_type,sample_name,replicate_id,tc_conc_uM,otc_conc_uM,ctc_conc_uM,roi_mean_r,roi_mean_g,roi_mean_b,roi_std_r,roi_std_g,roi_std_b,hsv_mean_h,hsv_mean_s,hsv_mean_v,hsv_std_h,hsv_std_s,hsv_std_v,lab_mean_l,lab_mean_a,lab_mean_b,lab_std_l,lab_std_a,lab_std_b,pixel_count,kept_pixel_count,status,warning,roi_profile_name,preview_path,error_message
"binary/T=8_binary_0,12,48.jpg","cropped_cuvettes/T=8/binary/T=8_binary_0,12,48.png",T=8,binary,binary_TC0_OTC12_CTC48,R1,0,12,48,157.81979370117188,213.41693115234375,212.46151733398438,13.850985527038574,16.07417106628418,15.77051067352295,89.38370513916016,66.70633697509766,213.50860595703125,0.7723197340965271,2.7659568786621094,16.008188247680664,208.5122528076172,110.20745849609375,122.73352813720703,14.29696273803711,0.8884258270263672,0.6720759272575378,18088,16437,ok,,default_roi,"previews/T=8/binary/T=8_binary_0,12,48.png",
"binary/T=8_binary_0,12,48_1.jpg","cropped_cuvettes/T=8/binary/T=8_binary_0,12,48_1.png",T=8,binary,binary_TC0_OTC12_CTC48,R2,0,12,48,167.60133361816406,223.52972412109375,222.9409942626953,15.362741470336914,17.40767478942871,16.845067977905273,89.71353912353516,64.40727233886719,223.99481201171875,1.1275163888931274,3.4878456592559814,17.204614639282227,217.6693878173828,110.1939926147461,122.52397155761719,15.399582862854004,1.0929890871047974,0.9063188433647156,17550,15810,ok,,default_roi,"previews/T=8/binary/T=8_binary_0,12,48_1.png",
"binary/T=8_binary_0,12,48_2.jpg","cropped_cuvettes/T=8/binary/T=8_binary_0,12,48_2.png",T=8,binary,binary_TC0_OTC12_CTC48,R3,0,12,48,167.7758331298828,224.05230712890625,222.55860900878906,15.352590560913086,17.139463424682617,16.953388214111328,89.1405029296875,64.46553039550781,224.28933715820312,1.1613154411315918,3.6349260807037354,17.05537986755371,218.0266571044922,109.91218566894531,122.98494720458984,15.204774856567383,1.0440253019332886,1.019380807876587,17680,15943,ok,,default_roi,"previews/T=8/binary/T=8_binary_0,12,48_2.png",
"binary/T=8_binary_0,18,42.jpg","cropped_cuvettes/T=8/binary/T=8_binary_0,18,42.png",T=8,binary,binary_TC0_OTC18_CTC42,R1,0,18,42,168.85694885253906,230.4992218017578,228.5198974609375,15.247293472290039,16.375627517700195,16.231204986572266,89.21431732177734,68.45836639404297,230.51426696777344,0.625179648399353,4.033010482788086,16.368515014648438,223.05715942382812,108.32188415527344,122.66637420654297,14.542394638061523,0.7379721999168396,0.50107342004776,17680,16009,ok,,default_roi,"previews/T=8/binary/T=8_binary_0,18,42.png",
"binary/T=8_binary_0,18,42_1.jpg","cropped_cuvettes/T=8/binary/T=8_binary_0,18,42_1.png",T=8,binary,binary_TC0_OTC18_CTC42,R2,0,18,42,170.96690368652344,231.68545532226562,230.45599365234375,15.187992095947266,16.079139709472656,15.834115028381348,89.57659912109375,67.22566223144531,231.8877410888672,0.872450053691864,4.3989081382751465,15.940964698791504,224.3092498779297,108.70939636230469,122.40912628173828,14.276155471801758,0.9649178981781006,0.7365336418151855,17544,15829,ok,,default_roi,"previews/T=8/binary/T=8_binary_0,18,42_1.png",
"binary/T=8_binary_0,18,42_2.jpg","cropped_cuvettes/T=8/binary/T=8_binary_0,18,42_2.png",T=8,binary,binary_TC0_OTC18_CTC42,R3,0,18,42,168.15750122070312,228.94618225097656,227.1056365966797,14.384799003601074,16.130048751831055,15.776640892028809,89.22008514404297,67.99250793457031,229.05609130859375,0.857241153717041,3.377889633178711,16.08042335510254,221.797607421875,108.58212280273438,122.69512176513672,14.254199981689453,0.9021702408790588,0.6952394247055054,17544,15885,ok,,default_roi,"previews/T=8/binary/T=8_binary_0,18,42_2.png",
"binary/T=8_binary_0,30,30.jpg","cropped_cuvettes/T=8/binary/T=8_binary_0,30,30.png",T=8,binary,binary_TC0_OTC30_CTC30,R1,0,30,30,153.85693359375,221.26837158203125,219.978271484375,13.046280860900879,15.540655136108398,15.029584884643555,89.7220458984375,77.89568328857422,221.28538513183594,0.46211791038513184,2.8709845542907715,15.520090103149414,214.02284240722656,106.75514221191406,121.9113998413086,13.700777053833008,0.8777016401290894,0.31196022033691406,17816,16287,ok,,default_roi,"previews/T=8/binary/T=8_binary_0,30,30.png",
"binary/T=8_binary_0,30,30_1.jpg","cropped_cuvettes/T=8/binary/T=8_binary_0,30,30_1.png",T=8,binary,binary_TC0_OTC30_CTC30,R2,0,30,30,153.28404235839844,220.41482543945312,218.98745727539062,12.831459999084473,15.385821342468262,14.899826049804688,89.54851531982422,77.9422607421875,220.55410766601562,0.7332868576049805,3.106172800064087,15.32997989654541,213.2841033935547,106.79012298583984,121.96771240234375,13.54175853729248,1.0862677097320557,0.6584073305130005,17947,16262,ok,,default_roi,"previews/T=8/binary/T=8_binary_0,30,30_1.png",
"binary/T=8_binary_0,30,30_2.jpg","cropped_cuvettes/T=8/binary/T=8_binary_0,30,30_2.png",T=8,binary,binary_TC0_OTC30_CTC30,R3,0,30,30,153.0623779296875,220.4170379638672,219.00900268554688,12.945907592773438,15.43525218963623,14.830215454101562,89.55387115478516,78.22541046142578,220.55645751953125,0.709338366985321,3.1367361545562744,15.359063148498535,213.25135803222656,106.73384857177734,121.93682098388672,13.606573104858398,1.0596033334732056,0.6393370628356934,17947,16224,ok,,default_roi,"previews/T=8/binary/T=8_binary_0,30,30_2.png",
"binary/T=8_binary_0,42,18.jpg","cropped_cuvettes/T=8/binary/T=8_binary_0,42,18.png",T=8,binary,binary_TC0_OTC42_CTC18,R1,0,42,18,144.45066833496094,224.8092498779297,224.05397033691406,9.303534507751465,12.0184965133667,11.518365859985352,89.7388687133789,91.32772064208984,224.89559936523438,0.47523611783981323,2.161771535873413,12.015422821044922,215.67599487304688,103.4693832397461,120.55433654785156,10.461931228637695,0.8617192506790161,0.5693471431732178,17947,16398,ok,,default_roi,"previews/T=8/binary/T=8_binary_0,42,18.png",
"binary/T=8_binary_0,42,18_1.jpg","cropped_cuvettes/T=8/binary/T=8_binary_0,42,18_1.png",T=8,binary,binary_TC0_OTC42_CTC18,R2,0,42,18,133.36300659179688,209.0404052734375,208.17613220214844,7.6924004554748535,9.712581634521484,9.925111770629883,89.73670196533203,92.58856201171875,209.2723846435547,0.6744955778121948,2.4376513957977295,9.689994812011719,201.98585510253906,104.46846008300781,120.98486328125,8.622312545776367,0.8352403044700623,0.9278866052627563,17816,16187,ok,,default_roi,"previews/T=8/binary/T=8_binary_0,42,18_1.png",
"binary/T=8_binary_0,42,18_2.jpg","cropped_cuvettes/T=8/binary/T=8_binary_0,42,18_2.png",T=8,binary,binary_TC0_OTC42_CTC18,R3,0,42,18,120.50015258789062,190.9916534423828,190.79571533203125,6.990964889526367,8.096630096435547,7.850342273712158,89.99079132080078,94.69454193115234,191.56932067871094,0.7422180771827698,3.315317153930664,7.965541839599609,186.08140563964844,105.89307403564453,121.04456329345703,7.333376407623291,0.9616029262542725,0.7974684238433838,17816,16179,ok,,default_roi,"previews/T=8/binary/T=8_binary_0,42,18_2.png",
"binary/T=8_binary_0,48,12.jpg","cropped_cuvettes/T=8/binary/T=8_binary_0,48,12.png",T=8,binary,binary_TC0_OTC48_CTC12,R1,0,48,12,124.07781219482422,194.81370544433594,192.70809936523438,7.904175281524658,9.857999801635742,9.415265083312988,89.20964050292969,92.67129516601562,194.81646728515625,0.611158549785614,2.537910223007202,9.85750675201416,189.46078491210938,105.5002212524414,122.04888916015625,8.836240768432617,0.7193306088447571,0.485609233379364,17544,15975,ok,,default_roi,"previews/T=8/binary/T=8_binary_0,48,12.png",
"binary/T=8_binary_0,48,12_1.jpg","cropped_cuvettes/T=8/binary/T=8_binary_0,48,12_1.png",T=8,binary,binary_TC0_OTC48_CTC12,R2,0,48,12,146.5358428955078,225.5681915283203,222.29861450195312,11.397446632385254,13.899189949035645,13.474350929260254,88.81263732910156,89.5129623413086,225.58538818359375,0.630343496799469,3.1588845252990723,13.886164665222168,216.32205200195312,103.08507537841797,122.0547866821289,12.134854316711426,1.047379970550537,0.6972840428352356,17544,16044,ok,,default_roi,"previews/T=8/binary/T=8_binary_0,48,12_1.png",
"binary/T=8_binary_0,48,12_2.jpg","cropped_cuvettes/T=8/binary/T=8_binary_0,48,12_2.png",T=8,binary,binary_TC0_OTC48_CTC12,R3,0,48,12,152.3234405517578,230.52783203125,226.44483947753906,10.548046112060547,12.498651504516602,12.036083221435547,88.41181945800781,86.6539077758789,230.54156494140625,0.6959773302078247,2.9498181343078613,12.491231918334961,220.8451385498047,103.21963500976562,122.47918701171875,10.942875862121582,0.9340257048606873,0.7846298813819885,17415,15808,ok,,default_roi,"previews/T=8/binary/T=8_binary_0,48,12_2.png",
"binary/T=8_binary_0,54,6.jpg","cropped_cuvettes/T=8/binary/T=8_binary_0,54,6.png",T=8,binary,binary_TC0_OTC54_CTC6,R1,0,54,6,135.1824188232422,215.08389282226562,212.4946746826172,8.672917366027832,10.644230842590332,10.515374183654785,89.09117889404297,94.82095336914062,215.08627319335938,0.34790027141571045,2.699143171310425,10.645609855651855,206.8365020751953,103.02680206298828,121.67671966552734,9.34642505645752,0.6451278924942017,0.5345231294631958,17955,16342,ok,,default_roi,"previews/T=8/binary/T=8_binary_0,54,6.png",
"binary/T=8_binary_0,54,6_1.jpg","cropped_cuvettes/T=8/binary/T=8_binary_0,54,6_1.png",T=8,binary,binary_TC0_OTC54_CTC6,R2,0,54,6,159.32958984375,241.229248046875,238.20704650878906,13.021452903747559,11.588189125061035,12.321233749389648,88.99462127685547,86.90675354003906,241.3419952392578,0.826116681098938,6.536999225616455,11.662933349609375,230.0239715576172,102.60327911376953,121.52916717529297,10.48396110534668,1.6610549688339233,0.9655425548553467,18088,16354,ok,,default_roi,"previews/T=8/binary/T=8_binary_0,54,6_1.png",
"binary/T=8_binary_0,54,6_2.jpg","cropped_cuvettes/T=8/binary/T=8_binary_0,54,6_2.png",T=8,binary,binary_TC0_OTC54_CTC6,R3,0,54,6,145.6237030029297,226.3458251953125,222.9739990234375,8.82621955871582,10.485673904418945,9.95938491821289,88.87601470947266,91.03871154785156,226.36679077148438,0.6140925288200378,2.967741012573242,10.479249000549316,216.8337860107422,102.63174438476562,121.91874694824219,9.167314529418945,0.9203416109085083,0.7336379885673523,17280,15655,ok,,default_roi,"previews/T=8/binary/T=8_binary_0,54,6_2.png",
"binary/T=8_binary_0,6,54.jpg","cropped_cuvettes/T=8/binary/T=8_binary_0,6,54.png",T=8,binary,binary_TC0_OTC6_CTC54,R1,0,6,54,161.29794311523438,212.99366760253906,214.0474395751953,13.967723846435547,15.725985527038574,15.576483726501465,90.76641845703125,63.169837951660156,214.21826171875,0.8732070922851562,2.9387881755828857,15.652534484863281,208.84571838378906,111.65691375732422,121.89961242675781,14.070536613464355,0.7355384230613708,0.6668087244033813,17816,16127,ok,,default_roi,"previews/T=8/binary/T=8_binary_0,6,54.png",
"binary/T=8_binary_0,6,54_1.jpg","cropped_cuvettes/T=8/binary/T=8_binary_0,6,54_1.png",T=8,binary,binary_TC0_OTC6_CTC54,R2,0,6,54,171.9192352294922,226.99424743652344,228.14031982421875,15.41367244720459,17.566936492919922,16.593847274780273,90.77510070800781,63.3122673034668,228.46495056152344,1.0408837795257568,3.5103368759155273,16.902549743652344,221.02835083007812,110.69493865966797,121.7299575805664,15.469985961914062,1.0708812475204468,0.8344399333000183,18216,16505,ok,,default_roi,"previews/T=8/binary/T=8_binary_0,6,54_1.png",
"binary/T=8_binary_0,6,54_2.jpg","cropped_cuvettes/T=8/binary/T=8_binary_0,6,54_2.png",T=8,binary,binary_TC0_OTC6_CTC54,R3,0,6,54,171.66546630859375,225.46377563476562,226.93910217285156,15.504711151123047,17.610557556152344,16.75748634338379,90.93909454345703,62.558815002441406,227.20364379882812,1.0822978019714355,3.4377706050872803,16.993305206298828,219.86007690429688,111.15705108642578,121.64691925048828,15.527578353881836,1.0233972072601318,0.8591169714927673,17947,16288,ok,,default_roi,"previews/T=8/binary/T=8_binary_0,6,54_2.png",
"binary/T=8_binary_12,0,48.jpg","cropped_cuvettes/T=8/binary/T=8_binary_12,0,48.png",T=8,binary,binary_TC12_OTC0_CTC48,R1,12,0,48,160.68789672851562,209.6493377685547,199.83917236328125,16.799510955810547,19.01676368713379,17.866506576538086,84.0247573852539,59.76526641845703,209.6493377685547,0.9586653709411621,3.0955450534820557,19.01676368713379,205.38990783691406,110.19987487792969,127.61520385742188,17.01530647277832,1.0135939121246338,0.6365158557891846,18084,16440,ok,,default_roi,"previews/T=8/binary/T=8_binary_12,0,48.png",
"binary/T=8_binary_12,0,48_1.jpg","cropped_cuvettes/T=8/binary/T=8_binary_12,0,48_1.png",T=8,binary,binary_TC12_OTC0_CTC48,R2,12,0,48,160.233154296875,209.6627960205078,199.9897003173828,15.52737808227539,17.589683532714844,16.709918975830078,84.1904296875,60.305389404296875,209.6627960205078,1.1338210105895996,3.126134157180786,17.589683532714844,205.34234619140625,110.02932739257812,127.51144409179688,15.739989280700684,1.0544683933258057,0.8346189260482788,17816,16127,ok,,default_roi,"previews/T=8/binary/T=8_binary_12,0,48_1.png",
"binary/T=8_binary_12,0,48_2.jpg","cropped_cuvettes/T=8/binary/T=8_binary_12,0,48_2.png",T=8,binary,binary_TC12_OTC0_CTC48,R3,12,0,48,163.28428649902344,213.76756286621094,204.63262939453125,16.368471145629883,18.894275665283203,17.996196746826172,84.66973876953125,60.419769287109375,213.76756286621094,0.9050706028938293,3.07806658744812,18.894275665283203,208.9605255126953,109.88520050048828,127.13250732421875,16.804096221923828,1.1219969987869263,0.6890588998794556,18084,16490,ok,,default_roi,"previews/T=8/binary/T=8_binary_12,0,48_2.png",
"binary/T=8_binary_12,48,0.jpg","cropped_cuvettes/T=8/binary/T=8_binary_12,48,0.png",T=8,binary,binary_TC12_OTC48_CTC0,R1,12,48,0,157.16702270507812,234.3336181640625,224.64283752441406,13.099408149719238,14.314043045043945,14.872275352478027,86.24410247802734,84.21385192871094,234.3336181640625,0.7342702150344849,4.244194030761719,14.314043045043945,223.98548889160156,102.11866760253906,125.05201721191406,12.684682846069336,1.004400610923767,0.903532087802887,17947,16399,ok,,default_roi,"previews/T=8/binary/T=8_binary_12,48,0.png",
"binary/T=8_binary_12,48,0_1.jpg","cropped_cuvettes/T=8/binary/T=8_binary_12,48,0_1.png",T=8,binary,binary_TC12_OTC48_CTC0,R2,12,48,0,135.7729034423828,208.54885864257812,199.24472045898438,9.275668144226074,11.587053298950195,11.261069297790527,86.12881469726562,89.09075164794922,208.54885864257812,0.8190354108810425,2.8029608726501465,11.587053298950195,201.26864624023438,103.18860626220703,125.2650375366211,10.282755851745605,1.0288479328155518,0.7960464358329773,17947,16341,ok,,default_roi,"previews/T=8/binary/T=8_binary_12,48,0_1.png",
