image_path,crop_path,buffer_name,group_type,sample_name,replicate_id,tc_conc_uM,otc_conc_uM,ctc_conc_uM,roi_mean_r,roi_mean_g,roi_mean_b,roi_std_r,roi_std_g,roi_std_b,hsv_mean_h,hsv_mean_s,hsv_mean_v,hsv_std_h,hsv_std_s,hsv_std_v,lab_mean_l,lab_mean_a,lab_mean_b,lab_std_l,lab_std_a,lab_std_b,pixel_count,kept_pixel_count,status,warning,roi_profile_name,preview_path,error_message
"binary/T=10_binary_0,12,48.jpg","cropped_cuvettes/T=10/binary/T=10_binary_0,12,48.png",T=10,binary,binary_TC0_OTC12_CTC48,R1,0,12,48,61.20703125,161.72622680664062,236.97491455078125,12.481372833251953,18.041637420654297,11.679727554321289,102.81658172607422,189.5433349609375,236.97491455078125,1.3883333206176758,10.969720840454102,11.679727554321289,163.39170837402344,123.99024200439453,81.95960235595703,15.250346183776855,5.359569072723389,4.60847282409668,10573,9530,ok,,default_roi,"previews/T=10/binary/T=10_binary_0,12,48.png",
"binary/T=10_binary_0,12,48_1.jpg","cropped_cuvettes/T=10/binary/T=10_binary_0,12,48_1.png",T=10,binary,binary_TC0_OTC12_CTC48,R2,0,12,48,63.26593780517578,162.1266632080078,237.0031280517578,14.168827056884766,18.233301162719727,11.920239448547363,102.91799926757812,187.43557739257812,237.0031280517578,1.315383791923523,12.571971893310547,11.920239448547363,163.8255615234375,124.04642486572266,82.21366882324219,15.533005714416504,5.240969181060791,4.742126941680908,10573,9585,ok,,default_roi,"previews/T=10/binary/T=10_binary_0,12,48_1.png",
"binary/T=10_binary_0,12,48_2.jpg","cropped_cuvettes/T=10/binary/T=10_binary_0,12,48_2.png",T=10,binary,binary_TC0_OTC12_CTC48,R3,0,12,48,67.54534149169922,170.51895141601562,241.2758331298828,14.499594688415527,18.758092880249023,8.097515106201172,102.11042022705078,183.93792724609375,241.2758331298828,1.7615221738815308,13.643890380859375,8.097515106201172,170.78158569335938,121.42510223388672,84.12825775146484,15.425111770629883,6.418798923492432,6.282699108123779,10476,9473,ok,,default_roi,"previews/T=10/binary/T=10_binary_0,12,48_2.png",
"binary/T=10_binary_0,18,42.jpg","cropped_cuvettes/T=10/binary/T=10_binary_0,18,42.png",T=10,binary,binary_TC0_OTC18_CTC42,R1,0,18,42,95.8299789428711,196.8483428955078,245.46742248535156,17.609161376953125,21.898136138916016,6.097317695617676,99.50867462158203,155.77220153808594,245.46742248535156,2.804562568664551,16.479021072387695,6.097317695617676,192.47451782226562,113.00230407714844,95.15756225585938,17.770294189453125,6.9677958488464355,8.36887264251709,11988,10834,ok,,default_roi,"previews/T=10/binary/T=10_binary_0,18,42.png",
"binary/T=10_binary_0,18,42_1.jpg","cropped_cuvettes/T=10/binary/T=10_binary_0,18,42_1.png",T=10,binary,binary_TC0_OTC18_CTC42,R2,0,18,42,96.34540557861328,197.84596252441406,245.54747009277344,17.237808227539062,22.03420066833496,6.0070881843566895,99.35905456542969,155.26419067382812,245.54747009277344,2.925753116607666,16.085384368896484,6.0070881843566895,193.23866271972656,112.61919403076172,95.55927276611328,17.794931411743164,7.123569488525391,8.449061393737793,11988,10848,ok,,default_roi,"previews/T=10/binary/T=10_binary_0,18,42_1.png",
"binary/T=10_binary_0,18,42_2.jpg","cropped_cuvettes/T=10/binary/T=10_binary_0,18,42_2.png",T=10,binary,binary_TC0_OTC18_CTC42,R3,0,18,42,95.73908233642578,198.57070922851562,245.99053955078125,17.698062896728516,22.108945846557617,5.485601902008057,99.22952270507812,156.04705810546875,245.99053955078125,2.930657148361206,16.72884178161621,5.485601902008057,193.75645446777344,112.28321838378906,95.66062927246094,17.8458194732666,7.169496059417725,8.639341354370117,12096,10988,ok,,default_roi,"previews/T=10/binary/T=10_binary_0,18,42_2.png",
"binary/T=10_binary_0,30,30.jpg","cropped_cuvettes/T=10/binary/T=10_binary_0,30,30.png",T=10,binary,binary_TC0_OTC30_CTC30,R1,0,30,30,90.21131134033203,186.3701171875,230.6922607421875,15.694883346557617,21.45647621154785,18.32132339477539,99.40078735351562,155.9574737548828,230.6922607421875,1.2866253852844238,10.233262062072754,18.32132339477539,182.82923889160156,112.74861145019531,97.37867736816406,18.728513717651367,3.5006141662597656,3.2740840911865234,11770,10629,ok,,default_roi,"previews/T=10/binary/T=10_binary_0,30,30.png",
"binary/T=10_binary_0,30,30_1.jpg","cropped_cuvettes/T=10/binary/T=10_binary_0,30,30_1.png",T=10,binary,binary_TC0_OTC30_CTC30,R2,0,30,30,90.31088256835938,185.39483642578125,229.5038604736328,16.0561580657959,21.429834365844727,18.704160690307617,99.46971130371094,155.41705322265625,229.5038604736328,1.2554055452346802,10.303508758544922,18.704160690307617,182.00238037109375,112.91099548339844,97.51912689208984,18.792985916137695,3.398831844329834,3.0015013217926025,11554,10483,ok,,default_roi,"previews/T=10/binary/T=10_binary_0,30,30_1.png",
"binary/T=10_binary_0,30,30_2.jpg","cropped_cuvettes/T=10/binary/T=10_binary_0,30,30_2.png",T=10,binary,binary_TC0_OTC30_CTC30,R3,0,30,30,83.85782623291016,179.1119384765625,225.20716857910156,14.461400032043457,20.925758361816406,19.890188217163086,99.76173400878906,160.73936462402344,225.20716857910156,1.0134880542755127,8.471134185791016,19.890188217163086,176.42584228515625,113.73667907714844,96.48219299316406,18.516061782836914,3.0070955753326416,2.1730895042419434,11554,10417,ok,,default_roi,"previews/T=10/binary/T=10_binary_0,30,30_2.png",
"binary/T=10_binary_0,42,18.jpg","cropped_cuvettes/T=10/binary/T=10_binary_0,42,18.png",T=10,binary,binary_TC0_OTC42_CTC18,R1,0,42,18,78.34343719482422,165.24267578125,180.6017303466797,12.080794334411621,15.286348342895508,16.022396087646484,94.45369720458984,145.0158233642578,180.6017303466797,0.5101979374885559,7.315616130828857,16.022396087646484,161.4462432861328,106.49913024902344,112.1815185546875,14.101716995239258,1.1192556619644165,0.8034577369689941,10807,9795,ok,,default_roi,"previews/T=10/binary/T=10_binary_0,42,18.png",
