feature_count,macro_f1_mean,macro_f1_std,exact_match_mean,hamming_loss_mean,tc_f1_mean,otc_f1_mean,ctc_f1_mean,name
54,0.8773453348003744,0.04661114541606511,0.5984126984126984,0.15873015873015875,0.8716745587990169,0.9126205688681971,0.8477408767339097,rgb_plus_hsv_raw
63,0.8715175194976614,0.055527371128989,0.5650793650793651,0.16560846560846565,0.8473621048590039,0.9221804382102211,0.8450100154237595,all_raw_only
72,0.8673474135063042,0.05393933339923661,0.5603174603174603,0.17195767195767198,0.8578154924063813,0.9094854514252323,0.8347412966872987,rgb_plus_hsv_lab_raw
36,0.8648499260793236,0.06161575772988683,0.5650793650793651,0.17513227513227517,0.87224087992079,0.8795804092990036,0.8427284890181775,old_rgb_best
90,0.8591393644191019,0.05465894757204598,0.5492063492063493,0.182010582010582,0.8548586469560101,0.9038939936627096,0.8186654526385854,rgb_plus_hsv_lab_raw_delta
54,0.8520382202776098,0.05653303372125633,0.546031746031746,0.18994708994708995,0.8488820764698771,0.8689160430169103,0.8383165413460419,rgb_plus_lab_raw
63,0.8204818664200465,0.06112375098315585,0.4698412698412699,0.22539682539682537,0.8384402902544742,0.8183780291346249,0.8046272798710404,rgb_plus_lab_raw_delta
